,year,month,intent,police,sex,age,race,other,place,education
33443,2012,7,Undetermined,0,M,31,Black,100,Other unspecified,BA+
33444,2012,7,Homicide,0,M,18,Black,100,Street,Less than Matric
33445,2012,7,Homicide,0,M,19,Black,100,Other specified,Matric
33446,2012,8,Homicide,0,M,59,White,100,Trade/service area,Matric
33447,2012,7,Homicide,0,M,20,Black,100,Other specified,Less than Matric
33448,2012,8,Homicide,0,M,28,Black,222,Other specified,Matric
33449,2012,8,Homicide,0,M,24,Black,222,Street,Less than Matric
33450,2012,8,Homicide,0,M,21,Black,100,Street,Less than Matric
33451,2012,8,Homicide,0,M,30,Black,100,Street,Matric
33452,2012,7,Homicide,0,M,28,Black,100,Other specified,Matric
33453,2012,8,Suicide,0,M,33,White,100,Trade/service area,BA+
33454,2012,7,Homicide,0,M,31,Black,100,Street,Matric
33455,2012,8,Homicide,0,M,23,Black,100,Street,Matric
33456,2012,8,Homicide,0,M,27,Black,100,Street,Less than Matric
33457,2012,8,Homicide,0,M,27,Black,100,Other specified,Matric
33458,2012,8,Homicide,0,M,47,Black,100,Other specified,Matric
33459,2012,8,Homicide,1,M,51,Black,100,NA,Matric
33460,2012,8,Homicide,0,M,25,Black,100,Home,Matric
33461,2012,8,Suicide,0,M,39,Coloured,100,Home,Matric
33462,2012,8,Suicide,0,M,43,Black,260,Street,Some college
33463,2012,8,Homicide,0,M,39,Black,100,Street,Matric
33464,2012,8,Homicide,0,M,20,Black,260,Street,Less than Matric
33465,2012,8,Homicide,0,M,23,White,100,Other specified,Matric
33466,2012,8,Homicide,0,M,45,Black,260,Other specified,Some college
33467,2012,8,Homicide,0,M,17,Black,100,Street,Less than Matric
33468,2012,8,Homicide,0,M,41,White,100,Street,BA+
33469,2012,8,Homicide,0,M,25,Black,260,Street,Matric
33470,2012,8,Homicide,0,M,41,Black,100,Street,Matric
33471,2012,8,Homicide,0,M,13,Black,100,Street,Less than Matric
33472,2012,8,Suicide,0,M,44,Black,100,Home,Matric
33473,2012,8,Homicide,0,M,22,Black,100,Street,Matric
33474,2012,8,Homicide,0,F,28,Black,100,Street,Matric
33475,2012,8,Homicide,0,M,56,Black,100,Street,Less than Matric
33476,2012,8,Homicide,0,M,41,Black,100,Street,Matric
33477,2012,8,Homicide,0,M,21,Black,100,Street,Matric
33478,2012,8,Homicide,0,M,23,Black,100,Home,Matric
33479,2012,8,Homicide,1,M,58,Coloured,100,NA,Some college
33480,2012,9,Homicide,0,M,28,Black,100,Trade/service area,BA+
33481,2012,9,Homicide,0,M,32,Black,260,Street,Matric
33482,2012,9,Homicide,0,M,20,White,100,Other specified,Less than Matric
33483,2012,9,Homicide,1,M,20,Black,275,NA,Matric
33484,2012,9,Homicide,0,M,30,Black,100,Street,Matric
33485,2012,8,Homicide,0,M,48,Black,100,Street,Less than Matric
33486,2012,9,Homicide,0,M,30,Black,270,Other specified,Matric
33487,2012,9,Homicide,0,M,23,Black,100,Street,Less than Matric
33488,2012,9,Homicide,0,M,18,Black,260,Other specified,Matric
33489,2012,9,Homicide,0,M,28,Black,100,Street,Matric
33490,2012,9,Homicide,0,M,26,Black,100,Street,Less than Matric
33491,2012,9,Suicide,0,M,73,White,998,Home,NA
33492,2012,9,Homicide,0,M,21,Black,998,Street,Less than Matric
33493,2012,9,Suicide,0,M,44,Black,100,Home,Matric
33494,2012,9,Homicide,0,M,38,Black,100,Street,Matric
33495,2012,9,Homicide,0,M,17,Black,100,Street,Less than Matric
33496,2012,9,Homicide,0,M,27,Black,100,Home,Matric
33497,2012,9,Homicide,0,M,39,Black,260,Street,Matric
33498,2012,9,Homicide,0,M,35,Black,100,Other specified,Matric
33499,2012,9,Homicide,1,M,22,Black,100,NA,Matric
33500,2012,9,Homicide,0,M,21,Black,275,Street,Less than Matric
33501,2012,9,Homicide,0,M,20,Black,100,Street,Some college
33502,2012,9,Homicide,0,F,43,Black,275,Street,Matric
33503,2012,9,Homicide,0,M,24,Black,100,Other specified,Some college
33504,2012,9,Homicide,1,M,28,Black,100,NA,BA+
33505,2012,9,Homicide,0,M,50,Black,100,Street,Matric
33506,2012,9,Homicide,0,F,34,Black,100,Home,Matric
33507,2012,9,Homicide,0,M,21,Black,260,Street,Less than Matric
33508,2012,9,Homicide,0,M,27,Black,100,Street,Matric
33509,2012,10,Homicide,0,M,20,Black,260,Street,Less than Matric
33510,2012,10,Homicide,0,M,19,Black,260,Street,Matric
33511,2012,9,Homicide,0,M,18,Black,100,Street,Matric
33512,2012,10,Homicide,0,M,29,Black,275,Street,Matric
33513,2012,10,Homicide,0,M,22,Black,260,Street,Matric
33514,2012,10,Homicide,0,M,32,Black,260,Street,Less than Matric
33515,2012,10,Homicide,0,M,21,White,100,Street,Less than Matric
33516,2012,10,Homicide,0,F,38,Black,100,Street,BA+
33517,2012,10,Homicide,0,M,26,Black,260,Home,Less than Matric
33518,2012,10,Homicide,0,M,50,Black,100,Street,Matric
33519,2012,10,Homicide,0,M,29,Black,234,Street,Some college
33520,2012,10,Homicide,0,M,38,Black,100,Street,Less than Matric
33521,2012,10,Homicide,1,M,18,Black,100,NA,Less than Matric
33522,2012,10,Homicide,0,M,32,Black,100,Street,Matric
33523,2012,10,Suicide,0,M,15,Black,100,Other specified,Less than Matric
33524,2012,10,Homicide,0,M,32,Black,100,Street,Matric
33525,2012,10,Homicide,0,M,43,Black,260,Street,Matric
33526,2012,11,Suicide,0,M,86,White,100,Home,Matric
33527,2012,11,Homicide,0,M,78,White,100,Trade/service area,Matric
33528,2012,11,Homicide,0,M,23,Black,100,Street,Matric
33529,2012,11,Suicide,0,F,36,White,100,Home,BA+
33530,2012,11,Homicide,0,M,33,Black,210,Street,Matric
33531,2012,11,Homicide,0,M,17,Black,260,Street,Matric
33532,2012,11,Accidental,0,M,18,Black,100,Home,Less than Matric
33533,2012,12,Suicide,0,M,49,White,100,Home,Matric
33534,2012,11,Homicide,0,M,26,Black,275,Home,Some college
33535,2012,11,Homicide,0,M,20,Black,100,Home,Less than Matric
33536,2012,12,Suicide,0,M,46,Black,100,Home,BA+
33537,2012,11,Homicide,0,M,21,Black,100,Street,Matric
33538,2012,11,Homicide,0,M,28,Black,100,Other specified,Some college
33539,2012,11,Homicide,0,F,39,Black,100,Home,BA+
33540,2012,11,Homicide,0,M,20,Black,100,Home,Matric
33541,2012,11,Homicide,0,M,28,Black,100,Other specified,Less than Matric
33542,2012,11,Suicide,0,M,53,Black,100,Home,Matric
33543,2012,12,Homicide,0,M,46,Black,270,Street,Less than Matric
33544,2012,12,Homicide,1,M,46,Black,260,NA,Matric
33545,2012,12,Homicide,0,M,21,Black,100,Street,Matric
33546,2012,12,Homicide,0,M,25,Black,100,Street,Matric
33547,2012,12,Homicide,0,M,31,Black,100,Street,BA+
33548,2012,12,Suicide,0,M,89,White,100,Home,Matric
33549,2012,12,Homicide,0,M,43,Black,100,Street,Less than Matric
33550,2012,12,Homicide,0,F,32,Black,100,Street,Some college
33551,2012,12,Suicide,0,M,19,White,100,Other specified,Some college
33552,2012,12,Homicide,0,M,26,White,100,Trade/service area,Matric
33553,2012,12,Homicide,0,M,35,Black,260,Street,Matric
33554,2012,12,Homicide,0,M,41,Black,260,Home,Less than Matric
33555,2012,12,Homicide,0,M,22,Black,260,Street,Less than Matric
33556,2012,12,Suicide,0,M,44,Black,100,Home,Matric
33557,2012,12,Homicide,0,M,35,Black,100,Other specified,Matric
33558,2012,12,Homicide,0,M,23,Black,100,Street,Less than Matric
33559,2012,12,Homicide,0,M,24,White,100,Street,Some college
33560,2012,12,Homicide,0,M,17,Black,100,Street,Matric
33561,2012,12,Suicide,0,M,74,White,100,Other specified,Matric
33562,2012,12,Homicide,0,M,31,Black,100,Home,Matric
33563,2012,12,Suicide,0,M,70,White,100,Other specified,Less than Matric
33564,2013,1,Accidental,0,M,33,White,100,Home,Some college
33565,2013,1,Suicide,0,M,37,Coloured,100,Home,Matric
33566,2013,1,Suicide,0,M,38,Coloured,100,Home,Matric
33567,2013,1,Suicide,0,M,27,Coloured,100,Home,Some college
33568,2013,1,Suicide,0,M,22,Coloured,100,Home,Matric
33569,2013,1,Suicide,0,M,15,White,100,Home,Less than Matric
33570,2013,1,Suicide,0,M,20,White,100,Home,Some college
33571,2013,1,Suicide,0,M,81,White,100,Other unspecified,BA+
33572,2013,1,Suicide,0,M,83,White,100,Other unspecified,Some college
33573,2013,1,Suicide,0,F,22,Black,100,Home,Some college
33574,2013,2,Suicide,0,F,68,White,100,Home,Matric
33575,2013,2,Suicide,0,M,83,White,100,Home,Matric
33576,2013,2,Suicide,0,M,26,Coloured,100,Home,Matric
33577,2013,2,Homicide,0,M,26,Black,100,Home,Matric
33578,2013,2,Suicide,0,M,30,White,100,Other specified,Some college
33579,2013,2,Suicide,0,M,52,White,100,Other specified,Matric
33580,2013,2,Suicide,0,M,66,White,100,Home,BA+
33581,2013,2,Suicide,0,M,26,Black,100,Other unspecified,Matric
33582,2013,2,Homicide,0,M,25,White,100,Other unspecified,Matric
33583,2013,2,Suicide,0,M,31,White,100,Home,Some college
33584,2013,2,Suicide,0,M,47,White,100,Other unspecified,Matric
33585,2013,2,Homicide,0,M,57,White,100,Home,Some college
33586,2013,2,Undetermined,0,M,29,White,100,Home,Matric
33587,2013,2,Suicide,0,M,46,Coloured,100,Home,Less than Matric
33588,2013,3,Suicide,0,M,19,White,100,Home,Matric
33589,2013,3,Suicide,0,M,20,Coloured,100,Home,Some college
33590,2013,3,Suicide,0,F,16,White,100,Home,Less than Matric
33591,2013,2,Suicide,0,M,18,Coloured,100,Trade/service area,Matric
33592,2013,3,Suicide,0,M,22,White,100,Other specified,Matric
33593,2013,3,Homicide,0,M,59,White,100,Other specified,Matric
33594,2013,3,Suicide,0,F,39,White,100,Other specified,Some college
33595,2013,3,Homicide,0,M,54,White,100,Other unspecified,Some college
33596,2013,3,Suicide,0,M,61,White,100,Home,Matric
33597,2013,3,Suicide,0,M,19,Coloured,100,Other specified,Matric
33598,2013,3,Suicide,0,M,28,Coloured,100,Home,Matric
33599,2013,3,Suicide,0,M,25,White,100,Home,Matric
33600,2013,4,Suicide,0,F,36,White,100,Street,Less than Matric
33601,2013,4,Suicide,0,M,23,Coloured,100,Home,Some college
33602,2013,4,Homicide,0,M,27,Coloured,100,Other specified,Matric
33603,2013,4,Suicide,0,F,62,White,100,Other unspecified,Matric
33604,2013,4,Suicide,0,M,34,White,100,Other specified,BA+
33605,2013,4,Suicide,0,M,36,White,100,Home,Some college
33606,2013,4,Suicide,0,M,42,Coloured,100,Home,Matric
33607,2013,4,Suicide,0,F,66,White,100,Other specified,Matric
33608,2013,4,Undetermined,0,F,30,White,100,Home,Less than Matric
33609,2013,4,Accidental,0,F,5,Coloured,100,Home,NA
33610,2013,4,Suicide,0,M,27,Coloured,100,Home,Matric
33611,2013,5,Suicide,0,M,20,Coloured,100,Home,Matric
33612,2013,5,Suicide,0,F,60,Coloured,100,Home,Matric
33613,2013,5,Suicide,0,M,69,White,100,Home,Some college
33614,2013,5,Homicide,0,F,66,White,100,Other unspecified,Less than Matric
33615,2013,5,Suicide,0,M,34,White,100,Other unspecified,Some college
33616,2013,6,Suicide,0,M,24,White,100,Home,Matric
33617,2013,6,Suicide,0,M,15,Coloured,100,School/instiution,Less than Matric
33618,2013,5,Suicide,0,M,22,Coloured,100,Home,Matric
33619,2013,6,Suicide,0,M,46,White,100,Home,Matric
33620,2013,5,Suicide,0,M,55,White,100,Other unspecified,Some college
33621,2013,6,Suicide,0,F,29,White,100,Other unspecified,Matric
33622,2013,6,Suicide,0,M,49,Coloured,100,Home,Matric
33623,2013,6,Suicide,0,M,46,Coloured,100,Home,Less than Matric
33624,2013,6,Homicide,0,M,26,Coloured,100,Street,Some college
33625,2013,7,Suicide,0,M,58,White,100,Home,Some college
33626,2013,6,Suicide,0,M,33,Coloured,100,Home,Matric
33627,2013,7,Suicide,0,M,26,White,100,Home,Some college
33628,2013,7,Suicide,0,F,42,White,100,Home,Less than Matric
33629,2013,6,Suicide,0,M,29,White,100,Other unspecified,Matric
33630,2013,7,Suicide,0,M,42,White,100,Other specified,BA+
33631,2013,7,Suicide,0,M,25,Black,100,Home,Less than Matric
33632,2013,6,Suicide,0,M,76,White,100,Other specified,BA+
33633,2013,7,Suicide,0,M,66,White,100,Home,Matric
33634,2013,7,Suicide,0,M,59,White,100,Trade/service area,Some college
33635,2013,7,Suicide,0,M,24,Black,100,Home,Some college
33636,2013,5,Suicide,0,M,23,White,100,Home,Matric
33637,2013,6,Suicide,0,F,22,Coloured,100,Home,Matric
33638,2013,7,Suicide,0,M,22,White,100,Home,Matric
33639,2013,8,Suicide,0,M,29,Black,100,Home,Matric
33640,2013,7,Suicide,0,M,39,Coloured,100,Home,Some college
33641,2013,8,Suicide,0,M,70,White,100,Home,Some college
33642,2013,7,Suicide,0,M,32,White,100,Other specified,Some college
33643,2013,8,Suicide,0,M,79,White,100,Home,BA+
33644,2013,8,Suicide,0,M,24,White,100,Other specified,Matric
33645,2013,7,Suicide,0,M,53,Coloured,100,Home,Matric
33646,2013,8,Suicide,0,M,19,Coloured,100,Home,Less than Matric
33647,2013,8,Suicide,0,M,16,White,100,Home,Less than Matric
33648,2013,7,Homicide,0,M,16,White,100,Other specified,Less than Matric
33649,2013,8,Suicide,0,M,46,White,100,Home,Matric
33650,2013,8,Suicide,0,M,26,Black,220,Home,Some college
33651,2013,8,Suicide,0,F,54,White,100,Home,BA+
33652,2013,8,Suicide,0,M,44,White,100,Other specified,Matric
33653,2013,8,Suicide,0,M,52,White,100,Other specified,Some college
33654,2013,9,Suicide,0,M,64,White,100,Home,BA+
33655,2013,9,Homicide,0,M,2,Coloured,100,Home,NA
33656,2013,9,Suicide,0,M,39,White,100,Home,BA+
33657,2013,9,Suicide,0,M,26,White,100,Home,Less than Matric
33658,2013,9,Suicide,0,M,26,Coloured,100,Other specified,Matric
33659,2013,9,Suicide,0,M,18,White,100,Home,Matric
33660,2013,9,Homicide,0,F,24,Coloured,100,Other specified,Matric
33661,2013,9,Suicide,0,F,58,White,100,Home,Matric
33662,2013,10,Suicide,0,M,45,Coloured,100,Home,Matric
33663,2013,10,Suicide,0,M,30,Coloured,100,Home,Matric
33664,2013,9,Suicide,0,M,27,Coloured,100,Home,Less than Matric
33665,2013,10,Suicide,0,M,65,Coloured,100,Other specified,Matric
33666,2013,9,Undetermined,0,F,54,White,100,Home,Less than Matric
33667,2013,10,Homicide,0,M,36,White,100,Street,BA+
33668,2013,10,Homicide,0,M,29,White,100,Home,Matric
33669,2013,10,Suicide,0,M,44,White,100,Home,Matric
33670,2013,10,Suicide,0,M,18,White,100,Home,Some college
33671,2013,10,Suicide,0,M,25,White,100,Other specified,BA+
33672,2013,10,Suicide,0,M,79,White,100,Home,BA+
33673,2013,10,Suicide,0,M,34,White,100,Home,BA+
33674,2013,10,Suicide,0,M,63,White,100,Street,BA+
33675,2013,11,Suicide,0,M,46,Coloured,100,Home,Matric
33676,2013,10,Suicide,0,M,27,White,100,Home,Matric
33677,2013,11,Suicide,0,M,32,White,100,Home,Matric
33678,2013,11,Suicide,0,M,41,Black,261,Home,Some college
33679,2013,10,Suicide,0,M,18,White,100,Other specified,Matric
33680,2013,11,Suicide,0,M,69,White,100,Home,BA+
33681,2013,10,Suicide,0,M,30,Coloured,100,Home,Matric
33682,2013,10,Homicide,0,F,12,White,100,Home,Less than Matric
33683,2013,10,Suicide,0,M,69,White,100,Home,NA
33684,2013,11,Suicide,0,M,22,White,100,Home,Matric
33685,2013,10,Homicide,0,F,40,Coloured,100,Home,Matric
33686,2013,11,Suicide,0,M,20,Coloured,100,Other specified,Less than Matric
33687,2013,11,Homicide,0,F,32,Coloured,100,Home,Matric
33688,2013,11,Suicide,0,M,26,White,100,Other specified,Matric
33689,2013,11,Suicide,0,M,34,Coloured,100,Home,Some college
33690,2013,11,Suicide,0,F,47,White,100,Other specified,Some college
33691,2013,11,Suicide,0,M,79,White,100,Home,BA+
33692,2013,11,Suicide,0,M,19,Coloured,100,Home,Matric
33693,2013,11,Suicide,0,M,21,Coloured,100,Home,Matric
33694,2013,11,Suicide,0,M,15,White,100,Home,Less than Matric
33695,2013,10,Suicide,0,M,25,Black,211,Trade/service area,Matric
33696,2013,11,Suicide,0,M,28,White,100,Home,Some college
33697,2013,11,Suicide,0,M,38,White,100,Home,BA+
33698,2013,10,Suicide,0,M,49,White,100,Home,Matric
33699,2013,11,Suicide,0,M,45,White,998,Home,NA
33700,2013,12,Suicide,0,M,23,Coloured,100,Home,Matric
33701,2013,12,Suicide,0,M,30,White,100,Home,Matric
33702,2013,12,Homicide,0,M,24,White,100,Home,Matric
33703,2013,12,Homicide,0,M,27,White,100,Home,Matric
33704,2013,12,Suicide,0,M,40,Black,100,Home,Matric
33705,2013,12,Suicide,0,M,22,White,100,Other specified,Matric
33706,2013,11,Suicide,0,M,19,Coloured,100,Other specified,Matric
33707,2013,12,Suicide,0,F,19,White,100,Other specified,Some college
33708,2013,12,Homicide,0,M,60,White,100,Home,Matric
33709,2013,12,Suicide,0,F,34,White,100,Other unspecified,Matric
33710,2013,1,Suicide,0,M,52,White,100,Other unspecified,Some college
33711,2013,1,Suicide,0,F,65,White,100,Other unspecified,BA+
33712,2013,1,Suicide,0,M,47,White,100,Home,Less than Matric
33713,2013,1,Suicide,0,M,70,Coloured,100,Home,Matric
33714,2013,1,Suicide,0,M,59,Black,100,Home,BA+
33715,2013,1,Homicide,0,M,44,Black,100,Street,BA+
33716,2013,1,Suicide,0,M,30,Black,100,Home,Matric
33717,2013,1,Suicide,0,M,88,White,100,Home,Less than Matric
33718,2013,1,Accidental,0,M,12,White,100,Home,Less than Matric
33719,2013,1,Suicide,0,M,77,White,100,Other unspecified,Some college
33720,2013,1,Suicide,0,F,46,White,100,Home,Less than Matric
33721,2013,1,Suicide,0,M,24,White,100,Home,Some college
33722,2013,1,Homicide,0,M,47,Black,100,Other unspecified,Matric
33723,2013,1,Accidental,0,M,13,White,100,Other specified,Less than Matric
33724,2013,1,Homicide,0,M,39,Black,100,Street,Matric
33725,2013,1,Homicide,0,M,21,Black,100,Street,Matric
33726,2013,1,Accidental,0,M,27,Black,100,Street,BA+
33727,2013,1,Suicide,0,M,49,White,100,Home,Some college
33728,2013,1,Suicide,0,M,58,White,100,Other unspecified,BA+
33729,2013,1,Suicide,0,M,25,White,100,Home,Matric
33730,2013,1,Suicide,0,M,56,White,100,Other unspecified,Matric
33731,2013,1,Suicide,0,F,64,White,100,Other unspecified,Matric
33732,2013,1,Suicide,0,M,51,White,100,Home,Some college
33733,2013,1,Suicide,0,F,43,White,100,Home,BA+
33734,2013,1,Homicide,0,F,17,Black,100,Home,Less than Matric
33735,2013,1,Homicide,0,M,29,Black,100,Trade/service area,Less than Matric
33736,2013,1,Suicide,0,F,81,White,100,Home,Matric
33737,2013,1,Homicide,0,M,20,Black,100,Home,Less than Matric
33738,2013,1,Suicide,0,M,31,White,100,Other unspecified,Matric
33739,2013,1,Homicide,0,M,30,White,100,Trade/service area,Matric
33740,2013,1,Suicide,0,F,46,White,100,Other unspecified,Matric
33741,2013,1,Suicide,0,M,59,White,100,Other unspecified,BA+
33742,2013,1,Accidental,0,M,59,Black,100,Other specified,Less than Matric
33743,2013,1,Suicide,0,F,51,White,100,Home,Matric
33744,2013,1,Homicide,0,M,40,White,100,Street,Less than Matric
33745,2013,1,Suicide,0,M,26,White,100,Other specified,Some college
33746,2013,1,Suicide,0,M,80,White,100,Other unspecified,Matric
33747,2013,1,Suicide,0,M,77,White,100,Other specified,Matric
33748,2013,1,Homicide,0,M,23,White,100,Other unspecified,Matric
33749,2013,1,Accidental,0,M,41,White,100,Home,Matric
33750,2013,1,Homicide,0,F,48,Black,100,Home,Matric
33751,2013,1,Homicide,0,M,44,White,100,Other specified,Matric
33752,2013,2,Suicide,0,M,75,White,100,Home,Less than Matric
33753,2013,1,Homicide,0,M,21,Black,100,Home,Matric
33754,2013,1,Suicide,0,M,31,White,100,Other unspecified,Some college
33755,2013,1,Suicide,0,M,25,White,100,Home,BA+
33756,2013,1,Homicide,0,M,66,White,100,Other unspecified,Matric
33757,2013,1,Undetermined,0,M,20,Black,100,Other unspecified,Less than Matric
33758,2013,1,Homicide,0,F,18,Black,100,Home,Matric
33759,2013,1,Homicide,0,M,32,Black,100,Home,Less than Matric
33760,2013,1,Homicide,0,M,29,Black,100,Home,Matric
33761,2013,1,Homicide,0,M,31,White,100,Other unspecified,Matric
33762,2013,2,Homicide,0,M,59,Black,100,Home,Matric
33763,2013,1,Accidental,0,M,51,White,100,Other unspecified,Less than Matric
33764,2013,1,Suicide,0,F,46,Black,100,Home,Some college
33765,2013,2,Suicide,0,M,54,White,100,Home,BA+
33766,2013,1,Homicide,0,M,26,Black,100,Street,Less than Matric
33767,2013,1,Suicide,0,F,37,White,100,Home,Matric
33768,2013,1,Undetermined,0,M,95,White,100,Other unspecified,Less than Matric
33769,2013,1,Undetermined,0,M,14,White,100,Other unspecified,Less than Matric
33770,2013,1,Accidental,0,M,54,White,100,Other specified,BA+
33771,2013,1,Suicide,0,M,41,White,100,Other unspecified,Matric
33772,2013,2,Suicide,0,M,59,White,100,Home,Matric
33773,2013,2,Homicide,0,M,38,Black,100,Home,Matric
33774,2013,1,Accidental,0,M,45,Black,100,Other specified,Matric
33775,2013,1,Homicide,0,M,22,Black,100,Other specified,Matric
33776,2013,2,Suicide,0,M,15,White,100,Home,Less than Matric
33777,2013,1,Suicide,0,M,53,White,100,Other specified,Matric
33778,2013,1,Homicide,0,F,52,White,100,Home,BA+
33779,2013,2,Suicide,0,M,23,White,100,Home,Matric
33780,2013,2,Suicide,0,M,25,White,100,Other unspecified,Matric
33781,2013,2,Suicide,0,M,78,White,100,Other unspecified,Less than Matric
33782,2013,1,Homicide,1,M,50,White,100,NA,Matric
33783,2013,1,Homicide,0,M,43,Black,100,Home,Matric
33784,2013,1,Suicide,0,M,40,White,100,Street,BA+
33785,2013,2,Suicide,0,F,48,White,100,Street,BA+
33786,2013,1,Homicide,0,M,27,Black,100,Home,Matric
33787,2013,1,Suicide,0,M,88,White,100,Home,BA+
33788,2013,2,Homicide,0,M,25,Black,100,Other specified,Some college
33789,2013,2,Suicide,0,M,56,White,100,Home,Matric
